0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
0.392699081698724,0,0
